Main Topic,Keyword,Related score,Competition,Overall,Search volume,30d ago searches,Timestamp,Number of words,KW Type,Content Pillar
personal growth,achieving successes,1.2,34.5,54.24290829407244,1352.0,,,2,sentence,Personal Growth
productivity,deskin app,1.2,9.4,64.28290829407244,1352.0,,,2,multiple words,Personal Growth
philosophy,philosophy of søren kierkegaard,4.9,29.8,56.1113829454996,1348.0,,,4,multiple words,Fundamental Knowledge
anxiety,find what feels good,1.4,46.0,49.6313829454996,1348.0,,,4,sentence,Personal Growth
nihilism,nihilism vs existentialism,15.925,20.8,59.70849626462682,1347.0,,,3,multiple words,Fundamental Knowledge
meaning of life,the true meaning of life and purpose,4.9,41.0,51.62849626462681,1347.0,,,7,multiple words,Purpose and Identity
stoicism,stoic confidence,1.2,33.9,54.46560743991358,1346.0,,,2,multiple words,Fundamental Knowledge
finding purpose,find your life purpose,1.0499999999999998,45.5,49.822716468173255,1345.0,,1771922253.0,4,sentence,Purpose and Identity
schopenhauer,why society hates intelligence,1.4,31.3,55.49982334621202,1344.0,,1771835931.0,4,multiple words,Fundamental Knowledge
philosophy,philosophy aristotle,4.7,32.099999999999994,55.17113104695784,1341.0,,,2,multiple words,Fundamental Knowledge
procrastination,chronic procrastination,4.7,42.5,51.01113104695784,1341.0,,,2,multiple words,Emotional Pain
stoicism,rules of happiness,1.4,40.9,51.65113104695784,1341.0,,,3,multiple words,Fundamental Knowledge
philosophy,master yourself and you will master your life,1.4,34.5,54.2082292920321,1340.0,,1771835931.0,8,sentence,Fundamental Knowledge
meaning of life,what is our purpose,1.4,37.0,53.2024192800519,1338.0,,,4,sentence,Purpose and Identity
mental models,knowledge workers,1.2,28.9,56.43951101651636,1337.0,,,2,multiple words,Personal Growth
mental models,warren buffett mistake,1.4,37.8,52.879511016516375,1337.0,,,3,multiple words,Personal Growth
personal growth,jim kwik podcast,1.4,50.5,47.79660057695106,1336.0,,,3,multiple words,Personal Growth
mental models,great mental models book,9.8,24.8,58.07660057695106,1336.0,,,4,multiple words,Personal Growth
mental models,the great mental models audiobook,4.9,12.2,63.113687958097216,1335.0,,1771835931.0,5,multiple words,Personal Growth
mental models,thinking better,1.2,43.0,50.793687958097216,1335.0,,,2,multiple words,Personal Growth
nihilism,the belief in nothing,2.8,39.0,52.39077315668875,1334.0,,,4,multiple words,Purpose and Identity
anxiety,austin yoga instructor,1.4,41.0,51.59077315668876,1334.0,,,3,multiple words,Personal Growth
meaning of life,blank slate,1.2,39.9,52.03077315668875,1334.0,,1771922253.0,2,multiple words,Fundamental Knowledge
philosophy,dealing with,1.2,62.8,42.87077315668876,1334.0,,1771835931.0,2,sentence,Fundamental Knowledge
meaning of life,mans search for meaning,1.4,31.2,55.50785616945227,1333.0,,1771922253.0,4,multiple words,Purpose and Identity
jung,c g jung,4.9,45.5,49.78785616945227,1333.0,,1771835931.0,3,multiple words,Fundamental Knowledge
schopenhauer,sercan baylan,1.2,36.8,53.26493699310696,1332.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,seeking wisdom book summary,1.4,7.6,64.94201562436464,1331.0,,,4,sentence,Personal Growth
mental models,how to apply mental models,4.9,9.5,64.18201562436464,1331.0,,,5,sentence,Personal Growth
stoicism,ryan holiday stoic,7.0,56.0,45.58201562436464,1331.0,,1771835931.0,3,multiple words,Fundamental Knowledge
nihilism,nihilism: embracing the void of existence,4.9,22.0,59.1790920599297,1330.0,,,6,sentence,Fundamental Knowledge
personal growth,near-peer learning,1.2,26.1,57.5390920599297,1330.0,,,2,sentence,Personal Growth
schopenhauer,aula de psicologia,1.4,18.0,60.77616629649913,1329.0,,1771749138.0,3,multiple words,Fundamental Knowledge
anxiety,anxiety stages,4.7,38.0,52.77616629649913,1329.0,,,2,multiple words,Emotional Pain
personal growth,time poverty,1.2,47.2,49.09616629649913,1329.0,,1771835931.0,2,multiple words,Personal Growth
personal growth,success mentor,3.6,24.3,58.25323833076241,1328.0,,,2,multiple words,Personal Growth
schopenhauer,red pill mgtow,1.4,27.9,56.81030815940157,1327.0,,,3,multiple words,Fundamental Knowledge
meaning of life,the meaning of life the universe and everything,4.9,68.22722528701357,40.67941804459614,1327.0,,,8,multiple words,Purpose and Identity
nihilism,moral nihilism,9.4,26.4,57.410308159401566,1327.0,,1771922253.0,2,multiple words,Fundamental Knowledge
personal growth,patrick bet david reacts,1.4,67.0,41.167375779091145,1326.0,,,4,multiple words,Personal Growth
schopenhauer,meaninglessness,3.0,55.5,45.76444118649812,1325.0,,,1,single word,Fundamental Knowledge
stoicism,negative visualization,1.2,36.0,53.56150437828192,1324.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,adaptive intelligence,1.2,27.8,56.83856535109445,1323.0,,1771835931.0,2,multiple words,Personal Growth
stoicism,asparuh petrov,1.2,11.0,63.555624101579966,1322.0,,,2,multiple words,Fundamental Knowledge
schopenhauer,o mundo como vontade e representação,1.4,21.8,59.23562410157997,1322.0,,,6,multiple words,Fundamental Knowledge
schopenhauer,the brutal truth about women,1.4,53.5,46.555624101579966,1322.0,,,5,multiple words,Fundamental Knowledge
anxiety,cycle of anxiety,4.9,45.0,49.95268062637514,1321.0,,,3,multiple words,Emotional Pain
personal growth,secret to personal growth,4.9,37.5,52.95268062637514,1321.0,,,4,multiple words,Personal Growth
nihilism,philosophy of the absurd,1.4,41.0,51.54973492210898,1320.0,,,4,multiple words,Fundamental Knowledge
philosophy,path of the warrior,1.4,40.8,51.62973492210899,1320.0,,,4,multiple words,Fundamental Knowledge
productivity,productivity books summary,4.9,38.0,52.743836812870406,1318.0,,,3,multiple words,Personal Growth
habits,lil durk 2x,1.4,62.0,43.14088440111761,1317.0,,,3,multiple words,Personal Growth
productivity,calvin newport,1.2,60.1,43.89792974674268,1316.0,,,2,multiple words,Personal Growth
mental models,life strategy,1.2,28.1,56.69792974674269,1316.0,,1771835931.0,2,multiple words,Personal Growth
mental models,how to lie with statistics,1.4,30.2,55.85497284633608,1315.0,,1771835931.0,5,sentence,Personal Growth
mental models,mental efficiency,1.2,23.3,58.61497284633609,1315.0,,,2,multiple words,Personal Growth
anxiety,jay shetty interview,1.4,57.0,45.13497284633608,1315.0,,1771835931.0,3,multiple words,Personal Growth
nihilism,life meaning,1.2,41.5,51.3320136964805,1314.0,,1771922253.0,2,multiple words,Purpose and Identity
nihilism,nihilism recovery,4.7,24.5,58.12905229375081,1313.0,,1771835931.0,2,multiple words,Purpose and Identity
schopenhauer,blog do enem,1.4,24.3,58.20608863471406,1312.0,,,3,sentence,Fundamental Knowledge
habits,nav bad habits,4.9,50.0,47.926088634714056,1312.0,,,3,multiple words,Personal Growth
procrastination,avoid work,1.2,38.0,52.72608863471406,1312.0,,,2,sentence,Emotional Pain
stoicism,attracting respect,1.2,18.1,60.68312271592944,1311.0,,,2,sentence,Fundamental Knowledge
habits,nav official,1.2,51.5,47.32312271592944,1311.0,,,2,multiple words,Personal Growth
philosophy,georg wilhelm friedrich hegel,1.4,36.7,53.243122715929445,1311.0,,1771835931.0,4,multiple words,Fundamental Knowledge
mental models,mental models video,4.9,25.3,57.80312271592945,1311.0,,,3,multiple words,Personal Growth
schopenhauer,filósofos contemporáneos,1.2,35.3,53.80015453394829,1310.0,,,2,multiple words,Fundamental Knowledge
habits,lil durk music,1.4,43.0,50.70825910480754,1306.0,,,3,multiple words,Personal Growth
philosophy,the way of the ronin,1.4,44.0,50.3022977208092,1304.0,,,5,multiple words,Fundamental Knowledge
mental models,awareness training,1.2,30.9,55.5422977208092,1304.0,,1771835931.0,2,multiple words,Personal Growth
mental models,mental models in business,4.9,12.5,62.89333847931087,1301.0,,1771835931.0,4,multiple words,Personal Growth
schopenhauer,resumo de filosofia,1.4,44.8,49.97333847931088,1301.0,,,3,multiple words,Fundamental Knowledge
meaning of life,search for meaning,1.4,30.3,55.7673541669035,1299.0,,1771922253.0,3,multiple words,Purpose and Identity
philosophy,world culture,1.2,47.0,49.08435855466645,1298.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,personal objectives,1.2,21.6,59.24136063367215,1297.0,,,2,multiple words,Personal Growth
jung,psiphoria,4.0,13.0,62.68136063367216,1297.0,,1771835931.0,1,single word,Fundamental Knowledge
philosophy,imperativo categórico,1.2,27.2,56.983324423779976,1291.0,,,2,multiple words,Fundamental Knowledge
philosophy,nathan ellerton,1.2,0.6113016251677351,67.61880377371288,1291.0,,,2,multiple words,Fundamental Knowledge
philosophy,plato beliefs,1.2,24.4,58.09125365444234,1287.0,,,2,multiple words,Fundamental Knowledge
habits,nav habits,4.7,13.4,62.491253654442346,1287.0,,,2,multiple words,Personal Growth
philosophy,easy philosophy,4.7,44.5,50.0482301002306,1286.0,,1771835931.0,2,multiple words,Fundamental Knowledge
personal growth,30 micro habits,1.4,46.2,49.36520419397333,1285.0,,1771609040.0,3,multiple words,Personal Growth
stoicism,if someone is using you,1.4,36.0,53.445204193973325,1285.0,,,5,sentence,Fundamental Knowledge
finding purpose,building purpose,1.2,32.8,54.716112326263584,1282.0,,,2,multiple words,Personal Growth
philosophy,confucius lessons,1.2,7.3,64.91611232626359,1282.0,,,2,multiple words,Fundamental Knowledge
productivity,study notes,1.2,39.5,52.03611232626359,1282.0,,1771835931.0,2,multiple words,Personal Growth
habits,the death of slim shady album,1.4,51.0,47.433076975116535,1281.0,,,6,multiple words,Personal Growth
philosophy,plato quotes,1.2,20.6,59.58699915779006,1279.0,,1771835931.0,2,multiple words,Fundamental Knowledge
productivity,the only productivity books you need to read,4.9,29.0,56.217864588509855,1276.0,,,8,sentence,Personal Growth
mental models,memory improvement,1.2,37.5,52.81786458850985,1276.0,,1771835931.0,2,multiple words,Personal Growth
anxiety,yoga breathing,1.2,41.0,51.41786458850985,1276.0,,1771835931.0,2,multiple words,Personal Growth
personal growth,small daily habits,1.4,48.5,48.41481495895531,1275.0,,1771835931.0,3,multiple words,Personal Growth
schopenhauer,bbc lê,1.2,59.0,44.20870851767365,1273.0,,,2,multiple words,Fundamental Knowledge
mental models,creating better content,1.4,42.0,51.00870851767365,1273.0,,,3,sentence,Personal Growth
anxiety,worry habit,1.2,35.5,53.60565169842198,1272.0,,,2,multiple words,Personal Growth
philosophy,plato complete works,1.4,28.1,56.559530843819005,1270.0,,,3,sentence,Fundamental Knowledge
habits,tove lo cover,1.4,50.0,47.79340034247505,1268.0,,,3,multiple words,Personal Growth
mental models,all models are wrong but some are useful,1.4,8.170568063217534,64.52517311718805,1268.0,,,8,sentence,Personal Growth
philosophy,philosophy of miyamoto musashi,4.9,39.8,51.87340034247505,1268.0,,,4,multiple words,Fundamental Knowledge
mental models,munger mental models,4.9,25.6,57.55033146476356,1267.0,,,3,multiple words,Personal Growth
mental models,latticework of models,1.4,12.6,62.74418643615921,1265.0,,,3,multiple words,Personal Growth
habits,tim molloy,1.2,44.13299537796332,50.13098828497388,1265.0,,,2,multiple words,Personal Growth
mental models,smart decisions,1.2,37.2,52.89803168440429,1263.0,,1771835931.0,2,multiple words,Personal Growth
meaning of life,point of living,1.4,28.9,56.21803168440428,1263.0,,,3,sentence,Purpose and Identity
schopenhauer,resenha de livros,1.4,32.0,54.978031684404286,1263.0,,1771835931.0,3,multiple words,Fundamental Knowledge
nihilism,self actualization,1.2,51.5,47.17803168440429,1263.0,,1771662981.0,2,multiple words,Purpose and Identity
habits,habits tove lo cover,4.9,38.0,52.574950652720375,1262.0,,1771835931.0,4,multiple words,Personal Growth
procrastination,focus tips,1.2,38.0,52.574950652720375,1262.0,,,2,sentence,Personal Growth
philosophy,western culture,1.2,40.1,51.73186717868055,1261.0,,1771835931.0,2,multiple words,Fundamental Knowledge
mental models,better thinking,2.4,39.0,52.17186717868054,1261.0,,,2,multiple words,Personal Growth
habits,signed to the streets,1.4,30.6,55.53186717868054,1261.0,,,4,multiple words,Personal Growth
meaning of life,the meaning of life is to find your gift,4.9,28.9,56.211867178680535,1261.0,,,9,sentence,Purpose and Identity
procrastination,tim urban ted,1.4,33.2,54.48260206362707,1258.0,,1771835931.0,3,multiple words,Emotional Pain
stoicism,filip holm,1.2,21.2,59.270214147750536,1254.0,,,2,multiple words,Fundamental Knowledge
schopenhauer,schopenhauer warned men! about women but it fell on deaf ears,4.9,21.0,59.350214147750535,1254.0,,,11,multiple words,Fundamental Knowledge
schopenhauer,große denker in 60 minuten,1.4,33.5,54.347110994576326,1253.0,,,5,multiple words,Fundamental Knowledge
mental models,avoid mistakes,1.2,35.0,53.74400536383446,1252.0,,1771835931.0,2,sentence,Personal Growth
schopenhauer,arthur schopenhauer filosofia,4.9,24.6,57.90400536383446,1252.0,,,3,multiple words,Fundamental Knowledge
mental models,career tips,2.7,45.0,49.74089725156556,1251.0,,1771835931.0,2,multiple words,Personal Growth
philosophy,moral philosophy,4.7,44.5,49.93467356656174,1249.0,,1771835931.0,2,multiple words,Fundamental Knowledge
productivity,happy downloads,1.2,56.0,45.32843990769948,1247.0,,1771835931.0,2,multiple words,Personal Growth
mental models,the great mental models book,4.9,25.6,57.48531932807157,1246.0,,,5,multiple words,Personal Growth
stoicism,rational emotive behavioral therapy,1.4,19.9,59.76531932807156,1246.0,,,4,multiple words,Fundamental Knowledge
habits,sacha beeley,1.2,14.2,62.03907064833812,1244.0,,1771835931.0,2,multiple words,Personal Growth
procrastination,finding freedom,2.4,42.8,50.59907064833812,1244.0,,1771835931.0,2,sentence,Emotional Pain
mental models,intelligence training,1.2,35.2,53.62967876700061,1241.0,,,2,multiple words,Personal Growth
schopenhauer,terapia do esquema,1.4,24.2,58.02654309387832,1240.0,,1771835931.0,3,sentence,Fundamental Knowledge
meaning of life,how short is life,1.4,38.0,52.50654309387832,1240.0,,,4,sentence,Purpose and Identity
stoicism,7 things keep private,1.4,27.0,56.90340489096703,1239.0,,,4,sentence,Fundamental Knowledge
procrastination,tim urban procrastination ted talk,4.9,25.5,57.50340489096702,1239.0,,,5,sentence,Emotional Pain
stoicism,how to think clearly and logically,1.4,42.0,50.900264154181485,1238.0,,1771835931.0,6,sentence,Fundamental Knowledge
anxiety,scheduled worry,1.2,23.0,58.50026415418148,1238.0,,,2,multiple words,Personal Growth
personal growth,achieve all your goals,1.4,54.0,46.09712087942654,1237.0,,,4,sentence,Personal Growth
mental models,framework thinking and mental models,4.9,21.8,58.977120879426536,1237.0,,,5,multiple words,Personal Growth
stoicism,powerful stoic lessons,1.4,41.1,51.25712087942654,1237.0,,,3,multiple words,Fundamental Knowledge
mental models,the map is not the territory,1.4,27.8,56.57397506259712,1236.0,,1771835931.0,6,sentence,Personal Growth
schopenhauer,intelligence and society,1.4,45.5,49.49082669957816,1235.0,,,3,multiple words,Fundamental Knowledge
mental models,making difficult decisions,1.4,41.5,51.090826699578166,1235.0,,,3,sentence,Personal Growth
habits,break habits,4.7,49.0,48.090826699578166,1235.0,,,2,sentence,Personal Growth
schopenhauer,arthur schopenhauer life lessons,14.699999999999998,23.4,58.33082669957817,1235.0,,1771835931.0,4,multiple words,Fundamental Knowledge
mental models,make better choices,1.4,37.0,52.88767578624461,1234.0,,,3,sentence,Personal Growth
mental models,clear communication,1.2,45.0,49.68767578624461,1234.0,,1771835931.0,2,multiple words,Personal Growth
schopenhauer,why nietzsche hated schopenhauer,4.9,31.9,54.924522318461385,1233.0,,,4,multiple words,Fundamental Knowledge
philosophy,deepest iceberg,1.2,92.4854629491576,30.69033713879835,1233.0,,,2,multiple words,Fundamental Knowledge
finding purpose,anxiety of life,1.4,37.0,52.8750465469116,1230.0,,,3,multiple words,Emotional Pain
habits,tove lo remix,2.8,25.6,57.4350465469116,1230.0,,1771835931.0,3,multiple words,Personal Growth
schopenhauer,society and intelligence,1.4,47.0,48.86554763548156,1227.0,,,3,multiple words,Fundamental Knowledge
habits,nav music,1.2,38.0,52.46237616991854,1226.0,,,2,multiple words,Personal Growth
mental models,mental model thinking,1.4,16.7,60.98237616991854,1226.0,,,3,multiple words,Personal Growth
productivity,productivity books best,4.9,52.5,46.64966438639114,1222.0,,,3,multiple words,Personal Growth
anxiety,brain boundaries,1.2,30.3,55.52647993897828,1221.0,,,2,multiple words,Emotional Pain
habits,bad habits deluxe,4.9,40.0,51.64329288243164,1220.0,,,3,multiple words,Personal Growth
procrastination,how to not procrastinate in college,1.4,40.0,51.63691092481041,1218.0,,,6,sentence,Personal Growth
anxiety,panic attack help,1.4,45.4,49.47691092481041,1218.0,,1771835931.0,3,sentence,Emotional Pain
